SupplierID,PartID,PartDescription,OrderDate,EstimatedDeliveryDate,ActualDeliveryDate,Quantity,UnitCost,TransportMode,TransportCost,WarehouseID,WarehouseLocation,WarehouseCapacity,CurrentInventory,SupplierName,SupplierLocation,TotalCost,LeadTimeDays
261,52,Engine,2023-01-11 22:00:00,2023-01-16 22:00:00,2023-01-15 22:00:00,846,963.97,Sea,470.62,15,Birmingham,4601,1021,Supplier_261,Glasgow,815518.62,4
261,175,Tire,2023-01-31 13:00:00,2023-02-12 13:00:00,2023-02-24 13:00:00,69,806.29,Rail,1159.17,3,Liverpool,1970,549,Supplier_261,Glasgow,55634.01,24
261,113,Battery,2023-01-31 14:00:00,2023-02-13 14:00:00,2023-02-14 14:00:00,256,326.67,Sea,877.93,15,Leeds,1948,1415,Supplier_261,Glasgow,83627.52,14
401,186,Door,2023-01-11 23:00:00,2023-01-13 23:00:00,2023-01-22 23:00:00,796,85.26,Road,1368.87,20,Glasgow,2668,3337,Supplier_401,London,67866.96,11
401,92,Brake,2023-01-13 03:00:00,2023-01-24 03:00:00,2023-01-27 03:00:00,639,401.53,Rail,616.82,13,London,1000,400,Supplier_401,London,256577.67,14
401,90,Suspension,2023-01-20 02:00:00,2023-02-03 02:00:00,2023-02-04 02:00:00,750,247.04,Rail,548.78,3,Leeds,2377,1238,Supplier_401,London,185280,15
401,148,Battery,2023-01-24 11:00:00,2023-02-10 11:00:00,2023-02-09 11:00:00,630,474.75,Road,1868.13,18,Edinburgh,3601,1692,Supplier_401,London,299092.5,16
401,80,Seat,2023-03-28 16:00:00,2023-04-12 16:00:00,2023-04-02 16:00:00,621,465.21,Air,692.64,12,Glasgow,4491,1832,Supplier_401,London,288895.41,5
463,28,Engine,2023-01-12 00:00:00,2023-01-27 00:00:00,2023-01-22 00:00:00,705,206.8,Rail,1810.97,5,Edinburgh,2434,3517,Supplier_463,Amsterdam,145794,10
463,174,Suspension,2023-02-24 23:00:00,2023-03-04 23:00:00,2023-03-15 23:00:00,867,755.93,Sea,958.83,15,Birmingham,1460,3264,Supplier_463,Amsterdam,655391.31,19
463,121,Transmission,2023-03-07 23:00:00,2023-03-14 23:00:00,2023-03-19 23:00:00,321,339.21,Rail,337.33,11,Manchester,1207,523,Supplier_463,Amsterdam,108886.41,12
463,73,Windshield,2023-03-25 00:00:00,2023-04-04 00:00:00,2023-04-15 00:00:00,850,196.02,Air,604.09,8,London,3144,3050,Supplier_463,Amsterdam,166617,21
463,165,Battery,2023-04-10 10:00:00,2023-04-29 10:00:00,2023-04-17 10:00:00,62,971.25,Road,1541.07,19,Bristol,1721,536,Supplier_463,Amsterdam,60217.5,7
463,75,Seat,2023-05-02 17:00:00,2023-05-22 17:00:00,2023-05-17 17:00:00,740,505.18,Rail,645.87,1,Bristol,3770,2176,Supplier_463,Amsterdam,373833.2,15
351,83,Tire,2023-01-12 01:00:00,2023-01-24 01:00:00,2023-01-14 01:00:00,820,468.4,Road,884.22,10,Manchester,2149,2275,Supplier_351,Helsinki,384088,2
351,71,Windshield,2023-01-24 20:00:00,2023-01-30 20:00:00,2023-02-11 20:00:00,221,830.47,Sea,936.24,6,Glasgow,4523,1505,Supplier_351,Helsinki,183533.87,18
351,106,Transmission,2023-02-18 20:00:00,2023-02-20 20:00:00,2023-03-11 20:00:00,218,980.78,Road,573.66,7,Glasgow,1884,2548,Supplier_351,Helsinki,213810.04,21
351,149,Engine,2023-03-30 06:00:00,2023-04-08 06:00:00,2023-04-22 06:00:00,601,499.75,Road,1126.09,20,London,2946,3757,Supplier_351,Helsinki,300349.75,23
351,139,Transmission,2023-03-31 21:00:00,2023-04-15 21:00:00,2023-04-09 21:00:00,855,635.4,Air,1627.44,4,Manchester,3581,104,Supplier_351,Helsinki,543267,9
351,75,Steering,2023-04-14 15:00:00,2023-05-04 15:00:00,2023-04-29 15:00:00,469,284.13,Road,1541.5,16,Edinburgh,1843,3393,Supplier_351,Helsinki,133256.97,15
50,68,Windshield,2023-01-12 03:00:00,2023-01-21 03:00:00,2023-01-15 03:00:00,32,937.65,Air,1559.89,15,Edinburgh,3371,2990,Supplier_50,Vienna,30004.8,3
50,47,Seat,2023-01-16 13:00:00,2023-01-31 13:00:00,2023-01-18 13:00:00,733,760.57,Air,1537.07,9,Birmingham,2959,204,Supplier_50,Vienna,557497.81,2
50,177,Brake,2023-02-11 08:00:00,2023-02-23 08:00:00,2023-03-05 08:00:00,412,202.94,Air,1844.2,9,Birmingham,4677,3056,Supplier_50,Vienna,83611.28,22
50,32,Windshield,2023-02-24 06:00:00,2023-03-08 06:00:00,2023-03-20 06:00:00,284,875.67,Sea,1268.05,18,Cardiff,2022,2913,Supplier_50,Vienna,248690.28,24
50,120,Transmission,2023-03-07 13:00:00,2023-03-23 13:00:00,2023-03-27 13:00:00,730,559.81,Air,501.3,10,London,3719,3547,Supplier_50,Vienna,408661.3,20
50,42,Engine,2023-03-10 12:00:00,2023-03-25 12:00:00,2023-03-17 12:00:00,790,527.21,Rail,517.28,20,Sheffield,3441,711,Supplier_50,Vienna,416495.9,7
50,132,Seat,2023-03-25 07:00:00,2023-03-29 07:00:00,2023-03-31 07:00:00,289,687.66,Sea,1533.7,6,Cardiff,1283,3106,Supplier_50,Vienna,198733.74,6
50,163,Door,2023-04-02 04:00:00,2023-04-17 04:00:00,2023-04-14 04:00:00,356,543.28,Road,688.81,17,Glasgow,4017,2646,Supplier_50,Vienna,193407.68,12
50,195,Seat,2023-04-07 20:00:00,2023-04-16 20:00:00,2023-04-24 20:00:00,604,805.75,Air,1929.29,5,Bristol,4770,3902,Supplier_50,Vienna,486673,17
50,83,Steering,2023-04-07 23:00:00,2023-04-14 23:00:00,2023-04-24 23:00:00,918,821.98,Sea,1325.67,14,Edinburgh,1056,1880,Supplier_50,Vienna,754577.64,17
317,70,Seat,2023-01-12 04:00:00,2023-01-25 04:00:00,2023-02-06 04:00:00,332,681.28,Air,661.11,13,Edinburgh,2138,2991,Supplier_317,Athens,226184.96,25
317,16,Steering,2023-01-29 10:00:00,2023-02-01 10:00:00,2023-02-12 10:00:00,487,144.25,Sea,441.33,4,Sheffield,1549,923,Supplier_317,Athens,70249.75,14
317,198,Suspension,2023-02-05 02:00:00,2023-02-11 02:00:00,2023-02-20 02:00:00,250,734.24,Sea,1883.41,19,Manchester,4422,1323,Supplier_317,Athens,183560,15
317,64,Tire,2023-02-16 23:00:00,2023-02-22 23:00:00,2023-03-06 23:00:00,790,652.39,Rail,1333.42,9,Birmingham,1599,2824,Supplier_317,Athens,515388.1,18
317,139,Steering,2023-03-15 11:00:00,2023-03-23 11:00:00,2023-04-09 11:00:00,963,435.79,Air,1511.62,8,Glasgow,3909,187,Supplier_317,Athens,419665.77,25
317,78,Seat,2023-04-09 06:00:00,2023-04-17 06:00:00,2023-04-29 06:00:00,57,846.68,Road,1104.21,20,Leeds,1362,2125,Supplier_317,Athens,48260.76,20
317,112,Steering,2023-04-29 14:00:00,2023-05-19 14:00:00,2023-05-05 14:00:00,205,730.75,Air,1871.71,2,London,2175,2519,Supplier_317,Athens,149803.75,6
432,41,Suspension,2023-01-12 06:00:00,2023-01-15 06:00:00,2023-02-04 06:00:00,343,923.05,Rail,1149.97,9,Sheffield,3821,308,Supplier_432,London,316606.15,23
432,57,Brake,2023-01-24 21:00:00,2023-01-29 21:00:00,2023-02-02 21:00:00,811,799.12,Sea,1541.32,14,Bristol,4499,2103,Supplier_432,London,648086.32,9
432,70,Steering,2023-03-06 19:00:00,2023-03-10 19:00:00,2023-03-19 19:00:00,382,256.65,Air,255.44,11,Glasgow,2653,2926,Supplier_432,London,98040.3,13
432,162,Transmission,2023-03-13 11:00:00,2023-03-15 11:00:00,2023-04-04 11:00:00,321,194.53,Air,1574.88,9,Sheffield,2710,1971,Supplier_432,London,62444.13,22
432,1,Door,2023-04-13 07:00:00,2023-04-19 07:00:00,2023-04-23 07:00:00,909,477.2,Rail,1336.15,12,London,4294,2367,Supplier_432,London,433774.8,10
302,107,Steering,2023-01-12 09:00:00,2023-01-28 09:00:00,2023-01-18 09:00:00,566,467.75,Rail,630.39,18,Sheffield,1729,2582,Supplier_302,Vienna,264746.5,6
302,165,Brake,2023-02-16 01:00:00,2023-03-05 01:00:00,2023-02-19 01:00:00,544,343.72,Air,1699.52,16,Edinburgh,4489,139,Supplier_302,Vienna,186983.68,3
302,108,Door,2023-03-20 20:00:00,2023-04-09 20:00:00,2023-04-10 20:00:00,808,536.67,Road,558.62,5,Birmingham,1000,1525,Supplier_302,Vienna,433629.36,21
302,41,Door,2023-04-24 02:00:00,2023-04-26 02:00:00,2023-04-27 02:00:00,513,896.29,Rail,694.66,14,Cardiff,1654,936,Supplier_302,Vienna,459796.77,3
34,51,Door,2023-01-12 10:00:00,2023-01-23 10:00:00,2023-01-15 10:00:00,600,434.05,Air,1114.36,13,Manchester,2426,2524,Supplier_34,Bristol,260430,3
34,30,Transmission,2023-01-15 21:00:00,2023-01-25 21:00:00,2023-02-01 21:00:00,788,702.41,Rail,985.44,6,Liverpool,4292,1947,Supplier_34,Bristol,553499.08,17
34,109,Windshield,2023-02-02 16:00:00,2023-02-19 16:00:00,2023-02-09 16:00:00,873,421.74,Rail,429.27,2,Manchester,4483,1492,Supplier_34,Bristol,368179.02,7
34,183,Seat,2023-02-06 16:00:00,2023-02-26 16:00:00,2023-02-12 16:00:00,341,322.72,Sea,175.3,8,Birmingham,3972,908,Supplier_34,Bristol,110047.52,6
34,77,Brake,2023-02-09 06:00:00,2023-02-21 06:00:00,2023-02-17 06:00:00,921,933.92,Rail,1178.19,8,Birmingham,1066,530,Supplier_34,Bristol,860140.32,8
34,124,Engine,2023-02-10 06:00:00,2023-02-14 06:00:00,2023-02-27 06:00:00,976,383.51,Rail,1430.72,19,Liverpool,2372,3909,Supplier_34,Bristol,374305.76,17
34,108,Door,2023-03-13 00:00:00,2023-03-27 00:00:00,2023-03-31 00:00:00,258,232.51,Sea,1692.72,7,Bristol,3132,3321,Supplier_34,Bristol,59987.58,18
34,153,Seat,2023-04-23 14:00:00,2023-05-02 14:00:00,2023-04-26 14:00:00,552,456.28,Rail,1369.71,5,Sheffield,3732,1751,Supplier_34,Bristol,251866.56,3
34,144,Battery,2023-04-24 16:00:00,2023-05-13 16:00:00,2023-04-30 16:00:00,883,664.96,Sea,1670.47,17,Sheffield,2455,2839,Supplier_34,Bristol,587159.68,6
290,111,Steering,2023-01-12 12:00:00,2023-01-27 12:00:00,2023-01-16 12:00:00,117,670.59,Air,1178.9,11,Edinburgh,1278,3273,Supplier_290,Cardiff,78459.03,4
290,34,Brake,2023-03-12 23:00:00,2023-03-27 23:00:00,2023-03-25 23:00:00,431,404.02,Sea,1463.78,9,Birmingham,1531,1860,Supplier_290,Cardiff,174132.62,13
290,81,Door,2023-03-15 07:00:00,2023-03-28 07:00:00,2023-04-08 07:00:00,903,192.22,Sea,197.56,8,London,2249,2835,Supplier_290,Cardiff,173574.66,24
290,39,Battery,2023-03-25 06:00:00,2023-03-30 06:00:00,2023-04-12 06:00:00,841,216.72,Road,1749.29,1,Leeds,2234,3581,Supplier_290,Cardiff,182261.52,18
290,190,Transmission,2023-04-04 10:00:00,2023-04-15 10:00:00,2023-04-18 10:00:00,287,339.98,Air,421.8,4,Manchester,3061,1945,Supplier_290,Cardiff,97574.26,14
290,176,Windshield,2023-04-19 11:00:00,2023-04-26 11:00:00,2023-04-22 11:00:00,611,531.95,Rail,954.41,3,Glasgow,4885,1239,Supplier_290,Cardiff,325021.45,3
290,10,Battery,2023-04-22 15:00:00,2023-04-28 15:00:00,2023-05-03 15:00:00,55,215.7,Road,1268.16,7,Liverpool,3681,3074,Supplier_290,Cardiff,11863.5,11
290,16,Brake,2023-04-28 22:00:00,2023-04-30 22:00:00,2023-05-08 22:00:00,664,867.49,Road,1457.5,8,Leeds,1664,466,Supplier_290,Cardiff,576013.36,10
293,70,Brake,2023-01-12 13:00:00,2023-01-25 13:00:00,2023-01-20 13:00:00,511,696.53,Air,1011.33,7,Liverpool,3721,1291,Supplier_293,Sheffield,355926.83,8
293,65,Suspension,2023-02-09 00:00:00,2023-02-27 00:00:00,2023-03-03 00:00:00,961,775.62,Sea,1155.12,8,Birmingham,4414,2413,Supplier_293,Sheffield,745370.82,22
293,117,Tire,2023-02-23 06:00:00,2023-03-08 06:00:00,2023-02-27 06:00:00,247,222.58,Sea,618.15,17,Glasgow,1341,2426,Supplier_293,Sheffield,54977.26,4
293,59,Battery,2023-02-24 00:00:00,2023-02-26 00:00:00,2023-03-03 00:00:00,907,470.37,Air,1043.49,12,Leeds,1849,2154,Supplier_293,Sheffield,426625.59,7
293,56,Tire,2023-04-03 17:00:00,2023-04-10 17:00:00,2023-04-22 17:00:00,829,683.5,Rail,1451.63,10,London,1137,2364,Supplier_293,Sheffield,566621.5,19
293,56,Battery,2023-04-18 07:00:00,2023-04-26 07:00:00,2023-04-22 07:00:00,39,98.8,Road,330.69,3,London,1316,3030,Supplier_293,Sheffield,3853.2,4
238,55,Suspension,2023-01-12 15:00:00,2023-02-01 15:00:00,2023-02-05 15:00:00,136,737.63,Air,1015.79,8,Edinburgh,2745,1787,Supplier_238,Helsinki,100317.68,24
238,118,Seat,2023-02-07 11:00:00,2023-02-09 11:00:00,2023-02-17 11:00:00,200,759.58,Air,707.35,17,Sheffield,1033,1845,Supplier_238,Helsinki,151916,10
238,39,Battery,2023-02-23 03:00:00,2023-03-01 03:00:00,2023-03-09 03:00:00,880,444.59,Air,1150.94,19,London,1229,3843,Supplier_238,Helsinki,391239.2,14
238,11,Transmission,2023-03-22 21:00:00,2023-03-24 21:00:00,2023-03-29 21:00:00,714,572.99,Air,767.73,9,Liverpool,1171,1022,Supplier_238,Helsinki,409114.86,7
238,61,Suspension,2023-04-07 09:00:00,2023-04-15 09:00:00,2023-04-20 09:00:00,628,327.32,Road,1095.4,3,Leeds,2000,793,Supplier_238,Helsinki,205556.96,13
61,161,Brake,2023-01-12 17:00:00,2023-01-25 17:00:00,2023-02-05 17:00:00,305,159.69,Rail,494.39,18,Cardiff,2810,799,Supplier_61,Athens,48705.45,24
61,79,Transmission,2023-01-25 00:00:00,2023-01-27 00:00:00,2023-02-07 00:00:00,905,846.44,Air,174.38,16,Glasgow,4844,2091,Supplier_61,Athens,766028.2,13
61,78,Seat,2023-02-01 01:00:00,2023-02-20 01:00:00,2023-02-03 01:00:00,277,797.67,Sea,1414.93,14,Sheffield,2357,3163,Supplier_61,Athens,220954.59,2
61,154,Suspension,2023-02-24 04:00:00,2023-03-08 04:00:00,2023-03-21 04:00:00,97,613.26,Air,1463.14,16,Birmingham,2069,2718,Supplier_61,Athens,59486.22,25
61,167,Windshield,2023-03-09 14:00:00,2023-03-11 14:00:00,2023-03-29 14:00:00,219,229.65,Air,1491.81,19,Cardiff,4096,1192,Supplier_61,Athens,50293.35,20
61,49,Steering,2023-03-25 17:00:00,2023-03-28 17:00:00,2023-04-03 17:00:00,843,681.03,Road,841.12,10,Edinburgh,4814,2702,Supplier_61,Athens,574108.29,9
470,118,Seat,2023-01-12 20:00:00,2023-01-22 20:00:00,2023-01-26 20:00:00,288,776.21,Road,282,7,London,1731,571,Supplier_470,Rome,223548.48,14
470,113,Door,2023-02-02 19:00:00,2023-02-07 19:00:00,2023-02-09 19:00:00,922,239.05,Rail,1618.15,10,Liverpool,4714,374,Supplier_470,Rome,220404.1,7
470,100,Transmission,2023-02-17 22:00:00,2023-02-22 22:00:00,2023-02-20 22:00:00,169,674.59,Sea,1952.98,1,London,1718,3249,Supplier_470,Rome,114005.71,3
470,48,Seat,2023-04-11 10:00:00,2023-04-16 10:00:00,2023-04-15 10:00:00,896,216.48,Road,952.56,4,Cardiff,4140,3974,Supplier_470,Rome,193966.08,4
470,22,Seat,2023-04-26 12:00:00,2023-05-06 12:00:00,2023-05-20 12:00:00,429,252.14,Rail,1533.04,7,London,1266,3657,Supplier_470,Rome,108168.06,24
470,13,Windshield,2023-05-03 21:00:00,2023-05-05 21:00:00,2023-05-24 21:00:00,26,237.46,Air,972.84,10,Edinburgh,4741,1126,Supplier_470,Rome,6173.96,21
470,191,Transmission,2023-05-05 18:00:00,2023-05-09 18:00:00,2023-05-20 18:00:00,510,778.85,Sea,1739.65,5,Liverpool,1193,1539,Supplier_470,Rome,397213.5,15
363,46,Battery,2023-01-12 22:00:00,2023-01-26 22:00:00,2023-02-01 22:00:00,514,736.09,Road,1979.77,10,Sheffield,3963,1772,Supplier_363,Berlin,378350.26,20
363,77,Transmission,2023-01-21 22:00:00,2023-01-28 22:00:00,2023-01-30 22:00:00,804,482.46,Rail,1844.12,20,London,1963,2623,Supplier_363,Berlin,387897.84,9
363,109,Seat,2023-01-23 19:00:00,2023-02-06 19:00:00,2023-02-02 19:00:00,351,817.7,Air,1762.93,18,Birmingham,4286,924,Supplier_363,Berlin,287012.7,10
363,71,Door,2023-02-18 07:00:00,2023-02-21 07:00:00,2023-03-08 07:00:00,379,596.43,Sea,1579.86,14,Manchester,1695,2003,Supplier_363,Berlin,226046.97,18
363,158,Door,2023-02-21 09:00:00,2023-03-02 09:00:00,2023-03-15 09:00:00,314,872.45,Road,1807.38,20,Bristol,3623,1540,Supplier_363,Berlin,273949.3,22
363,2,Seat,2023-03-04 22:00:00,2023-03-14 22:00:00,2023-03-10 22:00:00,131,993.79,Rail,1668.73,14,Liverpool,2043,2515,Supplier_363,Berlin,130186.49,6
363,17,Brake,2023-03-09 21:00:00,2023-03-21 21:00:00,2023-04-01 21:00:00,43,188.19,Road,1318.04,6,Liverpool,2983,3655,Supplier_363,Berlin,8092.17,23
363,101,Steering,2023-03-13 06:00:00,2023-03-17 06:00:00,2023-03-21 06:00:00,837,482.1,Sea,1125.72,10,Liverpool,2320,3660,Supplier_363,Berlin,403517.7,8
363,36,Suspension,2023-03-26 21:00:00,2023-04-11 21:00:00,2023-04-01 21:00:00,489,889.34,Air,1345.04,8,Sheffield,3217,1588,Supplier_363,Berlin,434887.26,6
363,37,Battery,2023-03-31 12:00:00,2023-04-18 12:00:00,2023-04-10 12:00:00,411,995.6,Air,1713.83,20,Glasgow,1184,2970,Supplier_363,Berlin,409191.6,10
363,58,Battery,2023-05-04 04:00:00,2023-05-06 04:00:00,2023-05-18 04:00:00,860,259.04,Rail,629.72,13,Liverpool,2781,1354,Supplier_363,Berlin,222774.4,14
121,154,Engine,2023-01-12 23:00:00,2023-01-26 23:00:00,2023-01-22 23:00:00,902,690.66,Sea,1983.18,2,Edinburgh,2408,563,Supplier_121,Sheffield,622975.32,10
121,159,Engine,2023-02-13 07:00:00,2023-03-05 07:00:00,2023-02-26 07:00:00,37,717.1,Sea,426.08,2,Edinburgh,1892,1138,Supplier_121,Sheffield,26532.7,13
121,183,Windshield,2023-03-04 02:00:00,2023-03-12 02:00:00,2023-03-24 02:00:00,757,404.48,Sea,823,6,Leeds,1447,2463,Supplier_121,Sheffield,306191.36,20
121,27,Door,2023-03-16 00:00:00,2023-04-03 00:00:00,2023-03-23 00:00:00,122,665.29,Rail,581.99,19,Cardiff,4945,3558,Supplier_121,Sheffield,81165.38,7
131,163,Transmission,2023-01-13 01:00:00,2023-01-27 01:00:00,2023-01-31 01:00:00,434,838.34,Rail,1350.47,20,Edinburgh,4339,1636,Supplier_131,Warsaw,363839.56,18
131,45,Brake,2023-02-11 11:00:00,2023-02-13 11:00:00,2023-03-08 11:00:00,812,667.29,Road,134.43,4,Bristol,3063,635,Supplier_131,Warsaw,541839.48,25
131,71,Seat,2023-02-14 21:00:00,2023-03-06 21:00:00,2023-03-08 21:00:00,789,163.4,Sea,1558.55,11,Manchester,1559,1858,Supplier_131,Warsaw,128922.6,22
131,152,Brake,2023-02-17 15:00:00,2023-03-05 15:00:00,2023-03-09 15:00:00,902,856.12,Road,736.18,9,Leeds,4105,3007,Supplier_131,Warsaw,772220.24,20
131,156,Windshield,2023-03-07 03:00:00,2023-03-16 03:00:00,2023-03-13 03:00:00,74,253.95,Road,1297.64,19,Liverpool,4698,1310,Supplier_131,Warsaw,18792.3,6
131,112,Suspension,2023-03-18 17:00:00,2023-03-22 17:00:00,2023-04-08 17:00:00,372,50.95,Road,1095.4,6,Birmingham,3471,3917,Supplier_131,Warsaw,18953.4,21
131,22,Windshield,2023-03-20 12:00:00,2023-04-05 12:00:00,2023-04-13 12:00:00,403,894.27,Road,1553.06,8,Sheffield,4837,2576,Supplier_131,Warsaw,360390.81,24
131,18,Door,2023-04-01 23:00:00,2023-04-15 23:00:00,2023-04-07 23:00:00,652,383.34,Air,985.45,20,Cardiff,2172,1993,Supplier_131,Warsaw,249937.68,6
131,100,Steering,2023-04-16 23:00:00,2023-05-05 23:00:00,2023-05-01 23:00:00,679,720.81,Air,1326.2,8,Manchester,1536,3462,Supplier_131,Warsaw,489429.99,15
131,65,Seat,2023-04-28 12:00:00,2023-05-14 12:00:00,2023-05-08 12:00:00,356,559.12,Rail,645.68,11,Birmingham,2310,3418,Supplier_131,Warsaw,199046.72,10
131,152,Brake,2023-05-01 03:00:00,2023-05-12 03:00:00,2023-05-23 03:00:00,421,366.3,Sea,1116.95,15,Edinburgh,4831,3048,Supplier_131,Warsaw,154212.3,22
314,44,Transmission,2023-01-13 02:00:00,2023-02-01 02:00:00,2023-01-17 02:00:00,895,352.46,Air,1473.39,6,Edinburgh,2218,2543,Supplier_314,Manchester,315451.7,4
314,160,Battery,2023-02-02 05:00:00,2023-02-07 05:00:00,2023-02-04 05:00:00,724,899.19,Sea,395.13,13,Liverpool,3999,1016,Supplier_314,Manchester,651013.56,2
314,113,Suspension,2023-02-28 10:00:00,2023-03-09 10:00:00,2023-03-24 10:00:00,634,966.61,Road,599.02,7,Manchester,4357,1307,Supplier_314,Manchester,612830.74,24
314,118,Door,2023-03-28 12:00:00,2023-04-10 12:00:00,2023-04-14 12:00:00,99,132.66,Sea,1676.89,7,Bristol,3008,957,Supplier_314,Manchester,13133.34,17
314,50,Seat,2023-03-31 03:00:00,2023-04-10 03:00:00,2023-04-03 03:00:00,745,848.07,Road,1094.5,17,London,3959,631,Supplier_314,Manchester,631812.15,3
64,4,Seat,2023-01-13 04:00:00,2023-01-16 04:00:00,2023-01-17 04:00:00,57,216.95,Air,1640.29,4,Liverpool,2999,2324,Supplier_64,Helsinki,12366.15,4
64,117,Engine,2023-01-15 13:00:00,2023-02-04 13:00:00,2023-02-09 13:00:00,604,948.21,Road,1322.68,6,Birmingham,3367,2615,Supplier_64,Helsinki,572718.84,25
64,113,Seat,2023-01-18 23:00:00,2023-02-02 23:00:00,2023-02-11 23:00:00,871,636.79,Air,659.18,15,Leeds,1727,3036,Supplier_64,Helsinki,554644.09,24
64,94,Brake,2023-02-07 12:00:00,2023-02-11 12:00:00,2023-03-01 12:00:00,998,773.92,Sea,1943.64,2,Glasgow,1784,3972,Supplier_64,Helsinki,772372.16,22
64,84,Tire,2023-02-17 12:00:00,2023-03-05 12:00:00,2023-03-02 12:00:00,823,640.49,Rail,506.97,15,Leeds,3609,1121,Supplier_64,Helsinki,527123.27,13
64,122,Tire,2023-02-20 00:00:00,2023-03-04 00:00:00,2023-03-10 00:00:00,123,594.96,Rail,1349.48,13,Liverpool,2285,2145,Supplier_64,Helsinki,73180.08,18
64,51,Suspension,2023-03-04 08:00:00,2023-03-21 08:00:00,2023-03-24 08:00:00,181,314.43,Sea,1807.24,12,Birmingham,2933,241,Supplier_64,Helsinki,56911.83,20
64,63,Battery,2023-03-17 16:00:00,2023-04-02 16:00:00,2023-03-28 16:00:00,86,502.05,Rail,1444.73,19,Glasgow,2345,1230,Supplier_64,Helsinki,43176.3,11
64,193,Brake,2023-03-23 23:00:00,2023-04-09 23:00:00,2023-04-02 23:00:00,729,726.7,Road,376,19,Birmingham,3446,2449,Supplier_64,Helsinki,529764.3,10
64,23,Engine,2023-04-07 01:00:00,2023-04-24 01:00:00,2023-04-26 01:00:00,549,275.76,Sea,1374.78,14,Sheffield,1213,272,Supplier_64,Helsinki,151392.24,19
64,147,Transmission,2023-05-01 10:00:00,2023-05-04 10:00:00,2023-05-06 10:00:00,369,144.8,Road,1272.24,12,Sheffield,1492,1708,Supplier_64,Helsinki,53431.2,5
141,125,Seat,2023-01-13 06:00:00,2023-01-21 06:00:00,2023-01-30 06:00:00,258,653.11,Air,971.21,3,Sheffield,4611,3259,Supplier_141,Vienna,168502.38,17
141,31,Battery,2023-01-31 17:00:00,2023-02-20 17:00:00,2023-02-07 17:00:00,973,106.94,Rail,1116.56,20,Edinburgh,2519,1809,Supplier_141,Vienna,104052.62,7
141,8,Battery,2023-02-08 07:00:00,2023-02-11 07:00:00,2023-02-10 07:00:00,449,784.68,Sea,1270.9,20,Manchester,3879,2589,Supplier_141,Vienna,352321.32,2
141,97,Suspension,2023-02-20 18:00:00,2023-02-28 18:00:00,2023-03-16 18:00:00,57,636.84,Rail,607.92,20,London,3829,489,Supplier_141,Vienna,36299.88,24
141,83,Transmission,2023-02-21 02:00:00,2023-03-02 02:00:00,2023-03-01 02:00:00,169,543.3,Road,1993.54,4,Edinburgh,3839,3309,Supplier_141,Vienna,91817.7,8
141,79,Tire,2023-02-21 12:00:00,2023-02-26 12:00:00,2023-02-24 12:00:00,663,945.73,Air,1290.96,7,London,4013,2870,Supplier_141,Vienna,627018.99,3
141,135,Engine,2023-02-26 13:00:00,2023-03-14 13:00:00,2023-03-20 13:00:00,390,996.2,Sea,1283.66,1,Edinburgh,1632,229,Supplier_141,Vienna,388518,22
141,110,Windshield,2023-03-02 00:00:00,2023-03-07 00:00:00,2023-03-09 00:00:00,723,752.27,Road,187.33,6,Leeds,1512,977,Supplier_141,Vienna,543891.21,7
119,96,Windshield,2023-01-13 09:00:00,2023-01-20 09:00:00,2023-01-17 09:00:00,503,783.12,Road,1852.16,18,Manchester,4170,1037,Supplier_119,Amsterdam,393909.36,4
119,153,Door,2023-02-01 06:00:00,2023-02-04 06:00:00,2023-02-18 06:00:00,690,433.46,Rail,1075.16,7,Bristol,3357,1768,Supplier_119,Amsterdam,299087.4,17
119,2,Steering,2023-04-09 18:00:00,2023-04-12 18:00:00,2023-04-20 18:00:00,619,726.69,Road,1324.83,14,Edinburgh,4909,395,Supplier_119,Amsterdam,449821.11,11
267,171,Door,2023-01-13 11:00:00,2023-01-28 11:00:00,2023-01-30 11:00:00,154,90.31,Rail,449.46,3,Cardiff,2507,1531,Supplier_267,Liverpool,13907.74,17
267,139,Door,2023-01-22 15:00:00,2023-01-28 15:00:00,2023-02-11 15:00:00,971,511.1,Rail,975.11,7,Manchester,4677,2088,Supplier_267,Liverpool,496278.1,20
267,68,Steering,2023-01-22 21:00:00,2023-01-30 21:00:00,2023-02-14 21:00:00,900,338.34,Sea,929.03,4,Edinburgh,3934,3856,Supplier_267,Liverpool,304506,23
267,81,Tire,2023-01-23 23:00:00,2023-02-08 23:00:00,2023-02-15 23:00:00,867,67.28,Air,226.97,6,London,4073,2787,Supplier_267,Liverpool,58331.76,23
267,170,Seat,2023-01-27 10:00:00,2023-01-31 10:00:00,2023-02-19 10:00:00,317,349.65,Rail,695.84,2,Glasgow,4868,3165,Supplier_267,Liverpool,110839.05,23
267,139,Door,2023-02-06 11:00:00,2023-02-23 11:00:00,2023-02-11 11:00:00,159,299.59,Road,884.03,1,Edinburgh,3860,1127,Supplier_267,Liverpool,47634.81,5
267,39,Tire,2023-02-16 07:00:00,2023-03-04 07:00:00,2023-02-26 07:00:00,662,863.43,Sea,1204.09,3,Manchester,2470,1305,Supplier_267,Liverpool,571590.66,10
267,29,Brake,2023-03-15 02:00:00,2023-03-29 02:00:00,2023-03-30 02:00:00,516,336.86,Rail,1172.58,2,Sheffield,4880,1653,Supplier_267,Liverpool,173819.76,15
